wbid,term,found
WBGene00004339,large cytoplasmic granules early emb WBPhenotype:0001082,1.0
WBGene00015146,large cytoplasmic granules early emb WBPhenotype:0001082,1.0
WBGene00010093,large cytoplasmic granules early emb WBPhenotype:0001082,1.0
WBGene00018016,large cytoplasmic granules early emb WBPhenotype:0001082,1.0
WBGene00044329,large cytoplasmic granules early emb WBPhenotype:0001082,1.0
WBGene00011747,large cytoplasmic granules early emb WBPhenotype:0001082,1.0
WBGene00010609,large cytoplasmic granules early emb WBPhenotype:0001082,1.0
WBGene00011834,rachis wide WBPhenotype:0001943,1.0
WBGene00011501,rachis wide WBPhenotype:0001943,1.0
WBGene00002297,rachis wide WBPhenotype:0001943,1.0
WBGene00009006,rachis wide WBPhenotype:0001943,1.0
WBGene00000875,rachis wide WBPhenotype:0001943,1.0
WBGene00015768,rachis wide WBPhenotype:0001943,1.0
WBGene00001413,rachis wide WBPhenotype:0001943,1.0
