interpro_id	interpro_description	all_genes_with	all_genes_without	test_genes_with	test_genes_without	fra_all_genes_with	fra_test_genes_with	chisq_statistic	chisq_df	chisq_p	pos_neg	p.adj
Sp34_50375900.t1		IPR016024	Armadillo-type fold									
Sp34_50375900.t1		IPR039852	Cullin-associated NEDD8-dissociated protein 1/2									
Sp34_50376000.t1		IPR004468	CTP synthase									
Sp34_50376000.t1		IPR017456	CTP synthase, N-terminal									
Sp34_50376000.t1		IPR017926	Glutamine amidotransferase									
Sp34_50376000.t1		IPR027417	P-loop containing nucleoside triphosphate hydrolase									
Sp34_50376000.t1		IPR029062	Class I glutamine amidotransferase-like									
Sp34_50376000.t1		IPR033828	CTP synthase GATase domain									
Sp34_50376100.t1		IPR001406	Pseudouridine synthase I, TruA									
Sp34_50376100.t1		IPR020094	Pseudouridine synthase TruA/RsuA/RluB/E/F, N-terminal									
Sp34_50376100.t1		IPR020095	Pseudouridine synthase I, TruA, C-terminal									
Sp34_50376100.t1		IPR020097	Pseudouridine synthase I, TruA, alpha/beta domain									
Sp34_50376100.t1		IPR020103	Pseudouridine synthase, catalytic domain superfamily									
Sp34_50376100.t1		IPR041708	Pseudouridine synthase PUS1/ PUS2-like									
Sp34_50376200.t1		IPR019133	MICOS complex subunit MIC60									
Sp34_50376300.t1		IPR000719	Protein kinase domain									
Sp34_50376300.t1		IPR008271	Serine/threonine-protein kinase, active site									
Sp34_50376300.t1		IPR011009	Protein kinase-like domain superfamily									
Sp34_50376300.t1		IPR017441	Protein kinase, ATP binding site									
Sp34_50376410.t1		IPR001849	Pleckstrin homology domain									
Sp34_50376410.t1		IPR002219	Protein kinase C-like, phorbol ester/diacylglycerol-binding domain									
Sp34_50376410.t1		IPR011993	PH-like domain superfamily									
Sp34_50376410.t1		IPR020454	Diacylglycerol/phorbol-ester binding									
Sp34_50376410.t1		IPR046349	C1-like domain superfamily									
Sp34_50376800.t1		IPR009564	Protein of unknown function DUF1179									
Sp34_50376900.t1		IPR000536	Nuclear hormone receptor, ligand-binding domain									
Sp34_50376900.t1		IPR001628	Zinc finger, nuclear hormone receptor-type									
Sp34_50376900.t1		IPR013088	Zinc finger, NHR/GATA-type									
Sp34_50376900.t1		IPR035500	Nuclear hormone receptor-like domain superfamily									
Sp34_50376900.t1		IPR042936	Nuclear hormone receptor family member nhr-150									
Sp34_50377000.t1		IPR019427	7TM GPCR, serpentine receptor class w (Srw)									
Sp34_50377100.t1		IPR017452	GPCR, rhodopsin-like, 7TM									
Sp34_50377100.t1		IPR019427	7TM GPCR, serpentine receptor class w (Srw)									
Sp34_50377210.t1		IPR019428	7TM GPCR, serpentine receptor class r (Str)									
Sp34_50377220.t1		IPR000477	Reverse transcriptase domain									
Sp34_50377220.t1		IPR043128	Reverse transcriptase/Diguanylate cyclase domain									
Sp34_50377220.t1		IPR043502	DNA/RNA polymerase superfamily									
Sp34_50377300.t1		IPR036397	Ribonuclease H superfamily									
Sp34_50377400.t1		IPR002492	Transposase, Tc1-like									
Sp34_50377400.t1		IPR009057	Homeobox-like domain superfamily									
Sp34_50377400.t1		IPR036397	Ribonuclease H superfamily									
Sp34_50377500.t1		IPR000477	Reverse transcriptase domain									
Sp34_50377500.t1		IPR043128	Reverse transcriptase/Diguanylate cyclase domain									
Sp34_50377500.t1		IPR043502	DNA/RNA polymerase superfamily									
Sp34_50377600.t1		IPR036397	Ribonuclease H superfamily									
Sp34_50377700.t1		IPR002492	Transposase, Tc1-like									
Sp34_50377700.t1		IPR036397	Ribonuclease H superfamily									
Sp34_50377900.t1		IPR000536	Nuclear hormone receptor, ligand-binding domain									
Sp34_50377900.t1		IPR035500	Nuclear hormone receptor-like domain superfamily									
Sp34_50378000.t1		IPR019428	7TM GPCR, serpentine receptor class r (Str)									
Sp34_50378200.t1		IPR019428	7TM GPCR, serpentine receptor class r (Str)									
Sp34_50378310.t1		IPR019428	7TM GPCR, serpentine receptor class r (Str)									
Sp34_50378320.t1		IPR019428	7TM GPCR, serpentine receptor class r (Str)									
Sp34_50378410.t1		IPR019428	7TM GPCR, serpentine receptor class r (Str)									
Sp34_50378700.t1		IPR008166	Glycosyltransferase family 92									
Sp34_50378800.t1		IPR008166	Glycosyltransferase family 92									
Sp34_50378900.t1		IPR008166	Glycosyltransferase family 92									
Sp34_50378900.t1		IPR036388	Winged helix-like DNA-binding domain superfamily									
Sp34_50378900.t1		IPR036397	Ribonuclease H superfamily									
Sp34_50378900.t1		IPR041426	Mos1 transposase, HTH domain									
Sp34_50379100.t1		IPR000242	Tyrosine-specific protein phosphatase, PTPase domain									
Sp34_50379100.t1		IPR000387	Tyrosine-specific protein phosphatases domain									
Sp34_50379100.t1		IPR003595	Protein-tyrosine phosphatase, catalytic									
Sp34_50379100.t1		IPR029021	Protein-tyrosine phosphatase-like									
Sp34_50379300.t1		IPR000536	Nuclear hormone receptor, ligand-binding domain									
Sp34_50379300.t1		IPR001628	Zinc finger, nuclear hormone receptor-type									
Sp34_50379300.t1		IPR013088	Zinc finger, NHR/GATA-type									
Sp34_50379300.t1		IPR035500	Nuclear hormone receptor-like domain superfamily									
Sp34_50379500.t1		IPR007271	Nucleotide-sugar transporter									
Sp34_50379600.t1		IPR004951	Protein of unknown function DUF268, Caenorhabditis species									
Sp34_50379800.t1		IPR002516	Glycosyl transferase, family 11									
Sp34_50380000.t1		IPR002516	Glycosyl transferase, family 11									
Sp34_50380100.t1		IPR000535	Major sperm protein (MSP) domain									
Sp34_50380100.t1		IPR008962	PapD-like superfamily									
Sp34_50380100.t1		IPR013783	Immunoglobulin-like fold									
Sp34_50380210.t1		IPR017452	GPCR, rhodopsin-like, 7TM									
Sp34_50380210.t1		IPR019426	7TM GPCR, serpentine receptor class v (Srv)									
Sp34_50380220.t1		IPR019426	7TM GPCR, serpentine receptor class v (Srv)									
Sp34_50380400.t1		IPR002554	Protein phosphatase 2A, regulatory B subunit, B56									
Sp34_50380400.t1		IPR011989	Armadillo-like helical									
Sp34_50380400.t1		IPR016024	Armadillo-type fold									
Sp34_50380700.t1		IPR036397	Ribonuclease H superfamily									
Sp34_50380700.t1		IPR038717	Tc1-like transposase, DDE domain									
Sp34_50380800.t1		IPR017452	GPCR, rhodopsin-like, 7TM									
Sp34_50380800.t1		IPR019427	7TM GPCR, serpentine receptor class w (Srw)									
Sp34_50381110.t1		IPR017452	GPCR, rhodopsin-like, 7TM									
Sp34_50381110.t1		IPR019427	7TM GPCR, serpentine receptor class w (Srw)									
Sp34_50381200.t1		IPR000477	Reverse transcriptase domain									
Sp34_50381200.t1		IPR043502	DNA/RNA polymerase superfamily									
Sp34_50381300.t1		IPR001888	Transposase, type 1									
Sp34_50381300.t1		IPR036397	Ribonuclease H superfamily									
Sp34_50381410.t1		IPR006342	Methyltransferase FkbM									
Sp34_50381500.t1		IPR003839	7TM GPCR, serpentine receptor class u (Sru)									
Sp34_50381600.t1		IPR000477	Reverse transcriptase domain									
Sp34_50381600.t1		IPR001584	Integrase, catalytic core									
Sp34_50381600.t1		IPR001878	Zinc finger, CCHC-type									
Sp34_50381600.t1		IPR001995	Peptidase A2A, retrovirus, catalytic									
Sp34_50381600.t1		IPR012337	Ribonuclease H-like superfamily									
Sp34_50381600.t1		IPR021109	Aspartic peptidase domain superfamily									
Sp34_50381600.t1		IPR036397	Ribonuclease H superfamily									
Sp34_50381600.t1		IPR036875	Zinc finger, CCHC-type superfamily									
Sp34_50381600.t1		IPR041577	Reverse transcriptase/retrotransposon-derived protein, RNase H-like domain									
Sp34_50381600.t1		IPR041588	Integrase zinc-binding domain									
Sp34_50381600.t1		IPR043128	Reverse transcriptase/Diguanylate cyclase domain									
Sp34_50381600.t1		IPR043502	DNA/RNA polymerase superfamily									
Sp34_50381700.t1		IPR011701	Major facilitator superfamily									
Sp34_50381700.t1		IPR020846	Major facilitator superfamily domain									
Sp34_50381700.t1		IPR036259	MFS transporter superfamily									
Sp34_50381810.t1		IPR001461	Aspartic peptidase A1 family									
Sp34_50381810.t1		IPR001969	Aspartic peptidase, active site									
Sp34_50381810.t1		IPR021109	Aspartic peptidase domain superfamily									
Sp34_50381810.t1		IPR033121	Peptidase family A1 domain									
Sp34_50381810.t1		IPR034164	Pepsin-like domain									
Sp34_50382100.t1		IPR001304	C-type lectin-like									
Sp34_50382100.t1		IPR006583	PAN-3 domain									
Sp34_50382100.t1		IPR016186	C-type lectin-like/link domain superfamily									
Sp34_50382100.t1		IPR016187	C-type lectin fold									
Sp34_50382200.t1		IPR016186	C-type lectin-like/link domain superfamily									
Sp34_50382200.t1		IPR016187	C-type lectin fold									
Sp34_50382300.t1		IPR001810	F-box domain									
Sp34_50382300.t1		IPR002900	Domain of unknown function DUF38/FTH, Caenorhabditis species									
Sp34_50382300.t1		IPR036047	F-box-like domain superfamily									
Sp34_50382500.t1		IPR002656	Acyltransferase 3 domain									
Sp34_50382500.t1		IPR006621	Nose resistant-to-fluoxetine protein, N-terminal									
Sp34_50382600.t1		IPR036397	Ribonuclease H superfamily									
Sp34_50382700.t1		IPR005069	Nucleotide-diphospho-sugar transferase									
Sp34_50382800.t1		IPR001128	Cytochrome P450									
Sp34_50382800.t1		IPR002402	Cytochrome P450, E-class, group II									
Sp34_50382800.t1		IPR036396	Cytochrome P450 superfamily									
Sp34_50382900.t1		IPR000536	Nuclear hormone receptor, ligand-binding domain									
Sp34_50382900.t1		IPR035500	Nuclear hormone receptor-like domain superfamily									
Sp34_50383000.t1		IPR001128	Cytochrome P450									
Sp34_50383000.t1		IPR002401	Cytochrome P450, E-class, group I									
Sp34_50383000.t1		IPR017972	Cytochrome P450, conserved site									
Sp34_50383000.t1		IPR036396	Cytochrome P450 superfamily									
Sp34_50383100.t1		IPR001128	Cytochrome P450									
Sp34_50383100.t1		IPR002401	Cytochrome P450, E-class, group I									
Sp34_50383100.t1		IPR017972	Cytochrome P450, conserved site									
Sp34_50383100.t1		IPR036396	Cytochrome P450 superfamily									
Sp34_50383200.t1		IPR000536	Nuclear hormone receptor, ligand-binding domain									
Sp34_50383200.t1		IPR035500	Nuclear hormone receptor-like domain superfamily									
Sp34_50383300.t1		IPR002656	Acyltransferase 3 domain									
Sp34_50383300.t1		IPR006621	Nose resistant-to-fluoxetine protein, N-terminal									
Sp34_50383600.t1		IPR019422	7TM GPCR, serpentine receptor class h (Srh)									
Sp34_50383610.t1		IPR019428	7TM GPCR, serpentine receptor class r (Str)									
Sp34_50383700.t1		IPR027267	AH/BAR domain superfamily									
Sp34_50383800.t1		IPR027267	AH/BAR domain superfamily									
Sp34_50383900.t1		IPR000536	Nuclear hormone receptor, ligand-binding domain									
Sp34_50383900.t1		IPR001628	Zinc finger, nuclear hormone receptor-type									
Sp34_50383900.t1		IPR013088	Zinc finger, NHR/GATA-type									
Sp34_50383900.t1		IPR035500	Nuclear hormone receptor-like domain superfamily									
Sp34_50384010.t1		IPR019428	7TM GPCR, serpentine receptor class r (Str)									
Sp34_50384110.t1		IPR019428	7TM GPCR, serpentine receptor class r (Str)									
Sp34_50384200.t1		IPR000242	Tyrosine-specific protein phosphatase, PTPase domain									
Sp34_50384200.t1		IPR000387	Tyrosine-specific protein phosphatases domain									
Sp34_50384200.t1		IPR003595	Protein-tyrosine phosphatase, catalytic									
Sp34_50384200.t1		IPR029021	Protein-tyrosine phosphatase-like									
Sp34_50384300.t1		IPR002900	Domain of unknown function DUF38/FTH, Caenorhabditis species									
Sp34_50384400.t1		IPR005514	Chymotrypsin family Peptidase-S1									
Sp34_50384400.t1		IPR009003	Peptidase S1, PA clan									
Sp34_50384510.t1		IPR005514	Chymotrypsin family Peptidase-S1									
Sp34_50384520.t1		IPR005514	Chymotrypsin family Peptidase-S1									
Sp34_50384520.t1		IPR009003	Peptidase S1, PA clan									
Sp34_50384600.t1		IPR000169	Cysteine peptidase, cysteine active site									
Sp34_50384600.t1		IPR000668	Peptidase C1A, papain C-terminal									
Sp34_50384600.t1		IPR013128	Peptidase C1A									
Sp34_50384600.t1		IPR038765	Papain-like cysteine peptidase superfamily									
Sp34_50384800.t1		IPR000169	Cysteine peptidase, cysteine active site									
Sp34_50384800.t1		IPR000668	Peptidase C1A, papain C-terminal									
Sp34_50384800.t1		IPR013128	Peptidase C1A									
Sp34_50384800.t1		IPR025660	Cysteine peptidase, histidine active site									
Sp34_50384800.t1		IPR025661	Cysteine peptidase, asparagine active site									
Sp34_50384800.t1		IPR038765	Papain-like cysteine peptidase superfamily									
Sp34_50384900.t1		IPR005514	Chymotrypsin family Peptidase-S1									
Sp34_50385000.t1		IPR005514	Chymotrypsin family Peptidase-S1									
Sp34_50385100.t1		IPR007588	Zinc finger, FLYWCH-type									
Sp34_50385200.t1		IPR001810	F-box domain									
Sp34_50385200.t1		IPR002900	Domain of unknown function DUF38/FTH, Caenorhabditis species									
Sp34_50385300.t1		IPR005049	STELLO-like									
Sp34_50385500.t1		IPR005514	Chymotrypsin family Peptidase-S1									
Sp34_50385710.t1		IPR019428	7TM GPCR, serpentine receptor class r (Str)									
Sp34_50385730.t1		IPR036872	CH domain superfamily									
Sp34_50385730.t1		IPR043936	HOOK, N-terminal									
Sp34_50385800.t1		IPR000536	Nuclear hormone receptor, ligand-binding domain									
Sp34_50385800.t1		IPR001628	Zinc finger, nuclear hormone receptor-type									
Sp34_50385800.t1		IPR013088	Zinc finger, NHR/GATA-type									
Sp34_50385800.t1		IPR035500	Nuclear hormone receptor-like domain superfamily									
Sp34_50385800.t1		IPR049636	Hepatocyte nuclear factor 4-like, DNA-binding domain									
Sp34_50385900.t1		IPR010601	Protein of unknown function DUF1182									
Sp34_50386000.t1		IPR000210	BTB/POZ domain									
Sp34_50386000.t1		IPR011333	SKP1/BTB/POZ domain superfamily									
Sp34_50386100.t1		IPR000742	EGF-like domain									
Sp34_50386100.t1		IPR001873	Epithelial sodium channel									
Sp34_50386100.t1		IPR001881	EGF-like calcium-binding domain									
Sp34_50386300.t1		IPR000884	Thrombospondin type-1 (TSP1) repeat									
Sp34_50386500.t1		IPR001810	F-box domain									
Sp34_50386500.t1		IPR036047	F-box-like domain superfamily									
Sp34_50386600.t1		IPR000668	Peptidase C1A, papain C-terminal									
Sp34_50386600.t1		IPR013128	Peptidase C1A									
Sp34_50386600.t1		IPR038765	Papain-like cysteine peptidase superfamily									
Sp34_50386700.t1		IPR002110	Ankyrin repeat									
Sp34_50386700.t1		IPR003125	Domain of unknown function WSN									
Sp34_50386700.t1		IPR036420	BRCT domain superfamily									
Sp34_50386700.t1		IPR036770	Ankyrin repeat-containing domain superfamily									
Sp34_50386900.t1		IPR002110	Ankyrin repeat									
Sp34_50386900.t1		IPR003125	Domain of unknown function WSN									
Sp34_50386900.t1		IPR036420	BRCT domain superfamily									
Sp34_50386900.t1		IPR036770	Ankyrin repeat-containing domain superfamily									
Sp34_50387300.t1		IPR009667	Protein of unknown function DUF1258									
Sp34_50387400.t1		IPR002110	Ankyrin repeat									
Sp34_50387400.t1		IPR003125	Domain of unknown function WSN									
Sp34_50387400.t1		IPR036420	BRCT domain superfamily									
Sp34_50387400.t1		IPR036770	Ankyrin repeat-containing domain superfamily									
Sp34_50387600.t1		IPR008042	Retrotransposon, Pao									
Sp34_50387700.t1		IPR001810	F-box domain									
Sp34_50387700.t1		IPR002900	Domain of unknown function DUF38/FTH, Caenorhabditis species									
Sp34_50387810.t1		IPR001810	F-box domain									
Sp34_50387810.t1		IPR002900	Domain of unknown function DUF38/FTH, Caenorhabditis species									
Sp34_50387810.t1		IPR036047	F-box-like domain superfamily									
Sp34_50387900.t1		IPR001810	F-box domain									
Sp34_50387900.t1		IPR002900	Domain of unknown function DUF38/FTH, Caenorhabditis species									
Sp34_50387900.t1		IPR036047	F-box-like domain superfamily									
Sp34_50387900.t1		IPR040161	F-box A protein FB224									
Sp34_50388100.t1		IPR042317	F-box protein she-1-like									
Sp34_50388200.t1		IPR036397	Ribonuclease H superfamily									
Sp34_50388300.t1		IPR001810	F-box domain									
Sp34_50388300.t1		IPR002900	Domain of unknown function DUF38/FTH, Caenorhabditis species									
Sp34_50388300.t1		IPR036047	F-box-like domain superfamily									
Sp34_50388400.t1		IPR001736	Phospholipase D/Transphosphatidylase									
Sp34_50388400.t1		IPR032803	PLD-like domain									
Sp34_50388500.t1		IPR001810	F-box domain									
Sp34_50388500.t1		IPR002900	Domain of unknown function DUF38/FTH, Caenorhabditis species									
Sp34_50388600.t1		IPR002900	Domain of unknown function DUF38/FTH, Caenorhabditis species									
Sp34_50388700.t1		IPR001810	F-box domain									
Sp34_50388700.t1		IPR036047	F-box-like domain superfamily									
Sp34_50388800.t1		IPR002492	Transposase, Tc1-like									
Sp34_50388800.t1		IPR009057	Homeobox-like domain superfamily									
Sp34_50388800.t1		IPR036388	Winged helix-like DNA-binding domain superfamily									
Sp34_50388800.t1		IPR036397	Ribonuclease H superfamily									
Sp34_50388900.t1		IPR001810	F-box domain									
Sp34_50388900.t1		IPR002900	Domain of unknown function DUF38/FTH, Caenorhabditis species									
Sp34_50388900.t1		IPR036047	F-box-like domain superfamily									
Sp34_50389000.t1		IPR002900	Domain of unknown function DUF38/FTH, Caenorhabditis species									
Sp34_50389000.t1		IPR042317	F-box protein she-1-like									
Sp34_50389200.t1		IPR001810	F-box domain									
Sp34_50389200.t1		IPR002900	Domain of unknown function DUF38/FTH, Caenorhabditis species									
Sp34_50389200.t1		IPR036047	F-box-like domain superfamily									
Sp34_50389400.t1		IPR002110	Ankyrin repeat									
Sp34_50389400.t1		IPR003125	Domain of unknown function WSN									
Sp34_50389400.t1		IPR036420	BRCT domain superfamily									
Sp34_50389400.t1		IPR036770	Ankyrin repeat-containing domain superfamily									
Sp34_50389700.t1		IPR002110	Ankyrin repeat									
Sp34_50389700.t1		IPR003125	Domain of unknown function WSN									
Sp34_50389700.t1		IPR036420	BRCT domain superfamily									
Sp34_50389700.t1		IPR036770	Ankyrin repeat-containing domain superfamily									
Sp34_50389900.t1		IPR002110	Ankyrin repeat									
Sp34_50389900.t1		IPR003125	Domain of unknown function WSN									
Sp34_50389900.t1		IPR027417	P-loop containing nucleoside triphosphate hydrolase									
Sp34_50389900.t1		IPR036420	BRCT domain superfamily									
Sp34_50389900.t1		IPR036770	Ankyrin repeat-containing domain superfamily									
Sp34_50389900.t1		IPR041679	DNA2/NAM7 helicase-like, C-terminal									
Sp34_50390010.t1		IPR019427	7TM GPCR, serpentine receptor class w (Srw)									
Sp34_50390100.t1		IPR001190	SRCR domain									
Sp34_50390100.t1		IPR001304	C-type lectin-like									
Sp34_50390100.t1		IPR006626	Parallel beta-helix repeat									
Sp34_50390100.t1		IPR011050	Pectin lyase fold/virulence factor									
Sp34_50390100.t1		IPR012334	Pectin lyase fold									
Sp34_50390100.t1		IPR016186	C-type lectin-like/link domain superfamily									
Sp34_50390100.t1		IPR016187	C-type lectin fold									
Sp34_50390100.t1		IPR017448	SRCR-like domain									
Sp34_50390100.t1		IPR036772	SRCR-like domain superfamily									
Sp34_50390100.t1		IPR039448	Right handed beta helix domain									
Sp34_50390310.t1		IPR006029	Neurotransmitter-gated ion-channel transmembrane domain									
Sp34_50390310.t1		IPR006201	Neurotransmitter-gated ion-channel									
Sp34_50390310.t1		IPR006202	Neurotransmitter-gated ion-channel ligand-binding domain									
Sp34_50390310.t1		IPR018000	Neurotransmitter-gated ion-channel, conserved site									
Sp34_50390310.t1		IPR036719	Neurotransmitter-gated ion-channel transmembrane domain superfamily									
Sp34_50390310.t1		IPR036734	Neurotransmitter-gated ion-channel ligand-binding domain superfamily									
Sp34_50390310.t1		IPR038050	Neuronal acetylcholine receptor									
Sp34_50390400.t1		IPR000742	EGF-like domain									
Sp34_50390400.t1		IPR003582	ShKT domain									
Sp34_50390400.t1		IPR012674	Calycin									
Sp34_50390400.t1		IPR014878	THAP4-like, heme-binding beta-barrel domain									
Sp34_50390400.t1		IPR045165	Nitrobindin family									
Sp34_50390600.t1		IPR002675	Large ribosomal subunit protein eL38									
Sp34_50390600.t1		IPR038464	Large ribosomal subunit protein eL38 superfamily									
Sp34_50390710.t1		IPR002659	Glycosyl transferase, family 31									
Sp34_50390730.t1		IPR019421	7TM GPCR, serpentine receptor class d (Srd)									
Sp34_50390810.t1		IPR004843	Calcineurin-like phosphoesterase domain, ApaH type									
Sp34_50390810.t1		IPR008963	Purple acid phosphatase-like, N-terminal									
Sp34_50390810.t1		IPR015914	Purple acid phosphatase, N-terminal									
Sp34_50390810.t1		IPR025733	Iron/zinc purple acid phosphatase-like C-terminal domain									
Sp34_50390810.t1		IPR029052	Metallo-dependent phosphatase-like									
Sp34_50390810.t1		IPR041792	Purple acid phosphatase, metallophosphatase domain									
Sp34_50391000.t1		IPR001810	F-box domain									
Sp34_50391000.t1		IPR042317	F-box protein she-1-like									
Sp34_50391100.t1		IPR000789	Cyclin-dependent kinase, regulatory subunit									
Sp34_50391100.t1		IPR036858	Cyclin-dependent kinase, regulatory subunit superfamily									
Sp34_50391200.t1		IPR011009	Protein kinase-like domain superfamily									
Sp34_50391300.t1		IPR000971	Globin									
Sp34_50391300.t1		IPR009050	Globin-like superfamily									
Sp34_50391300.t1		IPR012292	Globin/Protoglobin									
Sp34_50391300.t1		IPR013314	Globin, lamprey/hagfish type									
Sp34_50391300.t1		IPR044399	Myoglobin-like, M family globin domain									
Sp34_50391600.t1		IPR006029	Neurotransmitter-gated ion-channel transmembrane domain									
Sp34_50391600.t1		IPR006201	Neurotransmitter-gated ion-channel									
Sp34_50391600.t1		IPR006202	Neurotransmitter-gated ion-channel ligand-binding domain									
Sp34_50391600.t1		IPR018000	Neurotransmitter-gated ion-channel, conserved site									
Sp34_50391600.t1		IPR036719	Neurotransmitter-gated ion-channel transmembrane domain superfamily									
Sp34_50391600.t1		IPR036734	Neurotransmitter-gated ion-channel ligand-binding domain superfamily									
Sp34_50391600.t1		IPR038050	Neuronal acetylcholine receptor									
Sp34_50391800.t1		IPR000873	AMP-dependent synthetase/ligase domain									
Sp34_50391800.t1		IPR001163	Sm domain, eukaryotic/archaea-type									
Sp34_50391800.t1		IPR010920	LSM domain superfamily									
Sp34_50391800.t1		IPR020845	AMP-binding, conserved site									
Sp34_50391800.t1		IPR025110	AMP-binding enzyme, C-terminal domain									
Sp34_50391800.t1		IPR033871	Sm-like protein LSm5									
Sp34_50391800.t1		IPR045851	AMP-binding enzyme, C-terminal domain superfamily									
Sp34_50391800.t1		IPR047575	Sm domain									
Sp34_50392000.t1		IPR003903	Ubiquitin interacting motif									
Sp34_50392000.t1		IPR006155	Josephin domain									
Sp34_50392000.t1		IPR033865	Machado-Joseph disease protein									
Sp34_50392200.t1		IPR003316	E2F/DP family, winged-helix DNA-binding domain									
Sp34_50392200.t1		IPR015633	E2F Family									
Sp34_50392200.t1		IPR032198	E2F transcription factor, CC-MB domain									
Sp34_50392200.t1		IPR036388	Winged helix-like DNA-binding domain superfamily									
Sp34_50392200.t1		IPR036390	Winged helix DNA-binding domain superfamily									
Sp34_50392200.t1		IPR037241	E2F-DP heterodimerization region									
Sp34_50392300.t1		IPR001046	NRAMP family									
Sp34_50392400.t1		IPR000197	Zinc finger, TAZ-type									
Sp34_50392400.t1		IPR002900	Domain of unknown function DUF38/FTH, Caenorhabditis species									
Sp34_50392400.t1		IPR003101	Coactivator CBP, KIX domain									
Sp34_50392400.t1		IPR035898	TAZ domain superfamily									
Sp34_50392400.t1		IPR036529	Coactivator CBP, KIX domain superfamily									
Sp34_50392500.t1		IPR017452	GPCR, rhodopsin-like, 7TM									
Sp34_50392500.t1		IPR019427	7TM GPCR, serpentine receptor class w (Srw)									
Sp34_50392600.t1		IPR000242	Tyrosine-specific protein phosphatase, PTPase domain									
Sp34_50392600.t1		IPR003595	Protein-tyrosine phosphatase, catalytic									
Sp34_50392600.t1		IPR029021	Protein-tyrosine phosphatase-like									
Sp34_50392700.t1		IPR000197	Zinc finger, TAZ-type									
Sp34_50392700.t1		IPR003101	Coactivator CBP, KIX domain									
Sp34_50392700.t1		IPR013178	Histone acetyltransferase Rtt109/CBP									
Sp34_50392700.t1		IPR035898	TAZ domain superfamily									
Sp34_50392700.t1		IPR036529	Coactivator CBP, KIX domain superfamily									
Sp34_50392700.t1		IPR036546	Mediator complex subunit 15, KIX domain									
Sp34_50392800.t1		IPR008597	Invertebrate-type lysozyme									
Sp34_50392900.t1		IPR008597	Invertebrate-type lysozyme									
Sp34_50392900.t1		IPR023346	Lysozyme-like domain superfamily									
Sp34_50393110.t1		IPR000242	Tyrosine-specific protein phosphatase, PTPase domain									
Sp34_50393110.t1		IPR003595	Protein-tyrosine phosphatase, catalytic									
Sp34_50393110.t1		IPR029021	Protein-tyrosine phosphatase-like									
Sp34_50393200.t1		IPR000242	Tyrosine-specific protein phosphatase, PTPase domain									
Sp34_50393200.t1		IPR003595	Protein-tyrosine phosphatase, catalytic									
Sp34_50393200.t1		IPR029021	Protein-tyrosine phosphatase-like									
Sp34_50393400.t1		IPR042317	F-box protein she-1-like									
Sp34_50393500.t1		IPR042317	F-box protein she-1-like									
Sp34_50393700.t1		IPR042317	F-box protein she-1-like									
Sp34_50393800.t1		IPR002900	Domain of unknown function DUF38/FTH, Caenorhabditis species									
Sp34_50393800.t1		IPR042317	F-box protein she-1-like									
Sp34_50393900.t1		IPR001810	F-box domain									
Sp34_50393900.t1		IPR002900	Domain of unknown function DUF38/FTH, Caenorhabditis species									
Sp34_50393900.t1		IPR036047	F-box-like domain superfamily									
Sp34_50394010.t1		IPR001810	F-box domain									
Sp34_50394010.t1		IPR002900	Domain of unknown function DUF38/FTH, Caenorhabditis species									
Sp34_50394010.t1		IPR036047	F-box-like domain superfamily									
Sp34_50394200.t1		IPR001810	F-box domain									
Sp34_50394200.t1		IPR002900	Domain of unknown function DUF38/FTH, Caenorhabditis species									
Sp34_50394200.t1		IPR036047	F-box-like domain superfamily									
Sp34_50394300.t1		IPR001878	Zinc finger, CCHC-type									
Sp34_50394300.t1		IPR036875	Zinc finger, CCHC-type superfamily									
Sp34_50394400.t1		IPR001810	F-box domain									
Sp34_50394400.t1		IPR002900	Domain of unknown function DUF38/FTH, Caenorhabditis species									
Sp34_50394400.t1		IPR036047	F-box-like domain superfamily									
Sp34_50394600.t1		IPR001810	F-box domain									
Sp34_50394600.t1		IPR002900	Domain of unknown function DUF38/FTH, Caenorhabditis species									
Sp34_50394600.t1		IPR036047	F-box-like domain superfamily									
Sp34_50394900.t1		IPR001810	F-box domain									
Sp34_50394900.t1		IPR002900	Domain of unknown function DUF38/FTH, Caenorhabditis species									
Sp34_50394900.t1		IPR036047	F-box-like domain superfamily									
Sp34_50395000.t1		IPR001810	F-box domain									
Sp34_50395000.t1		IPR002900	Domain of unknown function DUF38/FTH, Caenorhabditis species									
Sp34_50395000.t1		IPR036047	F-box-like domain superfamily									
Sp34_50395110.t1		IPR001810	F-box domain									
Sp34_50395110.t1		IPR002900	Domain of unknown function DUF38/FTH, Caenorhabditis species									
Sp34_50395110.t1		IPR036047	F-box-like domain superfamily									
Sp34_50395110.t1		IPR040161	F-box A protein FB224									
Sp34_50395200.t1		IPR001878	Zinc finger, CCHC-type									
Sp34_50395200.t1		IPR036875	Zinc finger, CCHC-type superfamily									
Sp34_50395300.t1		IPR001810	F-box domain									
Sp34_50395300.t1		IPR002900	Domain of unknown function DUF38/FTH, Caenorhabditis species									
Sp34_50395300.t1		IPR036047	F-box-like domain superfamily									
Sp34_50395300.t1		IPR040161	F-box A protein FB224									
Sp34_50395500.t1		IPR000242	Tyrosine-specific protein phosphatase, PTPase domain									
Sp34_50395500.t1		IPR003595	Protein-tyrosine phosphatase, catalytic									
Sp34_50395500.t1		IPR029021	Protein-tyrosine phosphatase-like									
Sp34_50395600.t1		IPR005044	Protein of unknown function DUF282, Caenorhabditis species									
